0.476954 , 0.620077 , 0.619481 , 0.620671 , 0.000594555 , 0.00119013
0.480962 , 0.617591 , 0.616993 , 0.618188 , 0.00059715 , 0.00119532
0.48497 , 0.615116 , 0.614515 , 0.615716 , 0.000599716 , 0.00120045
0.488978 , 0.612651 , 0.612047 , 0.613253 , 0.000602251 , 0.00120552
0.492986 , 0.610195 , 0.609589 , 0.6108 , 0.000604756 , 0.00121053
0.496994 , 0.607749 , 0.607141 , 0.608357 , 0.000607232 , 0.00121548
0.501002 , 0.605314 , 0.604703 , 0.605923 , 0.000609678 , 0.00122038
0.50501 , 0.602887 , 0.602274 , 0.6035 , 0.000612094 , 0.00122521
0.509018 , 0.600471 , 0.599856 , 0.601086 , 0.000614482 , 0.00122998
0.513026 , 0.598064 , 0.597446 , 0.598681 , 0.000616841 , 0.0012347
0.517034 , 0.595667 , 0.595047 , 0.596286 , 0.000619171 , 0.00123936
0.521042 , 0.59328 , 0.592657 , 0.593901 , 0.000621472 , 0.00124396
0.52505 , 0.590902 , 0.590277 , 0.591526 , 0.000623745 , 0.0012485
0.529058 , 0.588534 , 0.587907 , 0.58916 , 0.00062599 , 0.00125299
0.533066 , 0.586175 , 0.585546 , 0.586803 , 0.000628207 , 0.00125742
0.537074 , 0.583825 , 0.583194 , 0.584456 , 0.000630396 , 0.0012618
0.541082 , 0.581485 , 0.580852 , 0.582118 , 0.000632557 , 0.00126612
0.54509 , 0.579155 , 0.578519 , 0.579789 , 0.000634692 , 0.00127039
0.549098 , 0.576834 , 0.576196 , 0.57747 , 0.000636798 , 0.0012746
0.553106 , 0.574522 , 0.573882 , 0.57516 , 0.000638878 , 0.00127876
0.557114 , 0.572219 , 0.571577 , 0.57286 , 0.000640931 , 0.00128286
0.561122 , 0.569925 , 0.569281 , 0.570568 , 0.000642957 , 0.00128691
0.56513 , 0.567641 , 0.566995 , 0.568286 , 0.000644957 , 0.00129091
0.569138 , 0.565366 , 0.564718 , 0.566013 , 0.000646931 , 0.00129485
0.573146 , 0.5631 , 0.56245 , 0.563749 , 0.000648878 , 0.00129875
0.577154 , 0.560843 , 0.560191 , 0.561494 , 0.000650799 , 0.00130259
0.581162 , 0.558595 , 0.557942 , 0.559248 , 0.000652695 , 0.00130638
0.58517 , 0.556356 , 0.555701 , 0.557011 , 0.000654565 , 0.00131011
0.589178 , 0.554127 , 0.553469 , 0.554783 , 0.000656409 , 0.0013138
0.593186 , 0.551906 , 0.551246 , 0.552564 , 0.000658228 , 0.00131744
0.597194 , 0.549694 , 0.549033 , 0.550354 , 0.000660023 , 0.00132102
0.601202 , 0.54749 , 0.546828 , 0.548152 , 0.000661792 , 0.00132456
0.60521 , 0.545296 , 0.544631 , 0.54596 , 0.000663536 , 0.00132804
0.609218 , 0.54311 , 0.542444 , 0.543776 , 0.000665256 , 0.00133148
0.613226 , 0.540934 , 0.540266 , 0.541601 , 0.000666952 , 0.00133487
0.617234 , 0.538766 , 0.538096 , 0.539434 , 0.000668623 , 0.00133821
0.621242 , 0.536606 , 0.535935 , 0.537276 , 0.00067027 , 0.0013415
0.625251 , 0.534455 , 0.533783 , 0.535127 , 0.000671893 , 0.00134474
0.629259 , 0.532313 , 0.531639 , 0.532987 , 0.000673493 , 0.00134794
0.633267 , 0.53018 , 0.529504 , 0.530855 , 0.000675069 , 0.00135109
0.637275 , 0.528055 , 0.527377 , 0.528731 , 0.000676621 , 0.00135419
0.641283 , 0.525938 , 0.525259 , 0.526617 , 0.00067815 , 0.00135724
0.645291 , 0.52383 , 0.52315 , 0.52451 , 0.000679657 , 0.00136025
0.649299 , 0.521731 , 0.521049 , 0.522412 , 0.00068114 , 0.00136322
0.653307 , 0.51964 , 0.518956 , 0.520322 , 0.0006826 , 0.00136613
0.657315 , 0.517557 , 0.516872 , 0.518241 , 0.000684038 , 0.00136901
0.661323 , 0.515483 , 0.514796 , 0.516168 , 0.000685453 , 0.00137183
0.665331 , 0.513417 , 0.512729 , 0.514104 , 0.000686846 , 0.00137461
0.669339 , 0.511359 , 0.51067 , 0.512047 , 0.000688217 , 0.00137735
0.673347 , 0.509309 , 0.508619 , 0.509999 , 0.000689566 , 0.00138005
0.677355 , 0.507268 , 0.506576 , 0.507959 , 0.000690893 , 0.0013827
0.681363 , 0.505235 , 0.504542 , 0.505927 , 0.000692199 , 0.0013853
0.685371 , 0.50321 , 0.502516 , 0.503903 , 0.000693483 , 0.00138787
0.689379 , 0.501193 , 0.500497 , 0.501888 , 0.000694745 , 0.00139039
0.693387 , 0.499184 , 0.498487 , 0.49988 , 0.000695987 , 0.00139287
0.697395 , 0.497183 , 0.496485 , 0.497881 , 0.000697207 , 0.0013953
0.701403 , 0.495191 , 0.494491 , 0.495889 , 0.000698406 , 0.0013977
0.705411 , 0.493206 , 0.492506 , 0.493906 , 0.000699584 , 0.00140005
0.709419 , 0.491229 , 0.490528 , 0.49193 , 0.000700742 , 0.00140236
0.713427 , 0.48926 , 0.488558 , 0.489962 , 0.00070188 , 0.00140463
0.717435 , 0.487299 , 0.486596 , 0.488002 , 0.000702997 , 0.00140686
0.721443 , 0.485346 , 0.484641 , 0.48605 , 0.000704094 , 0.00140905
0.725451 , 0.483401 , 0.482695 , 0.484106 , 0.00070517 , 0.0014112
0.729459 , 0.481464 , 0.480757 , 0.48217 , 0.000706227 , 0.00141331
0.733467 , 0.479534 , 0.478826 , 0.480241 , 0.000707264 , 0.00141538
0.737475 , 0.477612 , 0.476903 , 0.47832 , 0.000708282 , 0.00141741
0.741483 , 0.475698 , 0.474987 , 0.476407 , 0.00070928 , 0.0014194
0.745491 , 0.473791 , 0.47308 , 0.474501 , 0.000710258 , 0.00142136
0.749499 , 0.471892 , 0.47118 , 0.472603 , 0.000711218 , 0.00142327
0.753507 , 0.470001 , 0.469288 , 0.470713 , 0.000712158 , 0.00142515
0.757515 , 0.468117 , 0.467403 , 0.46883 , 0.00071308 , 0.00142698
0.761523 , 0.466241 , 0.465526 , 0.466955 , 0.000713982 , 0.00142878
0.765531 , 0.464372 , 0.463656 , 0.465087 , 0.000714866 , 0.00143055
0.769539 , 0.462511 , 0.461794 , 0.463227 , 0.000715732 , 0.00143227
0.773547 , 0.460657 , 0.45994 , 0.461374 , 0.000716579 , 0.00143396
0.777555 , 0.458811 , 0.458093 , 0.459528 , 0.000717407 , 0.00143562
0.781563 , 0.456972 , 0.456253 , 0.45769 , 0.000718218 , 0.00143723
0.785571 , 0.45514 , 0.45442 , 0.455859 , 0.000719011 , 0.00143881
0.789579 , 0.453316 , 0.452595 , 0.454036 , 0.000719786 , 0.00144036
0.793587 , 0.451499 , 0.450778 , 0.45222 , 0.000720543 , 0.00144187
0.797595 , 0.44969 , 0.448967 , 0.450411 , 0.000721282 , 0.00144334
0.801603 , 0.447887 , 0.447164 , 0.448609 , 0.000722004 , 0.00144478
0.805611 , 0.446092 , 0.445369 , 0.446815 , 0.000722709 , 0.00144618
0.809619 , 0.444304 , 0.44358 , 0.445027 , 0.000723396 , 0.00144755
0.813627 , 0.442523 , 0.441798 , 0.443247 , 0.000724067 , 0.00144889
0.817635 , 0.44075 , 0.440024 , 0.441474 , 0.00072472 , 0.00145019
0.821643 , 0.438983 , 0.438257 , 0.439708 , 0.000725357 , 0.00145146
0.825651 , 0.437224 , 0.436497 , 0.43795 , 0.000725976 , 0.00145269
0.829659 , 0.435471 , 0.434744 , 0.436198 , 0.00072658 , 0.00145389
0.833667 , 0.433726 , 0.432998 , 0.434453 , 0.000727166 , 0.00145506
0.837675 , 0.431988 , 0.431259 , 0.432715 , 0.000727737 , 0.0014562
0.841683 , 0.430256 , 0.429527 , 0.430984 , 0.000728291 , 0.0014573
0.845691 , 0.428532 , 0.427802 , 0.42926 , 0.000728829 , 0.00145837
0.849699 , 0.426814 , 0.426084 , 0.427543 , 0.000729351 , 0.00145941
0.853707 , 0.425103 , 0.424373 , 0.425833 , 0.000729857 , 0.00146042
0.857715 , 0.4234 , 0.422669 , 0.42413 , 0.000730348 , 0.00146139
0.861723 , 0.421703 , 0.420971 , 0.422433 , 0.000730823 , 0.00146234
0.865731 , 0.420012 , 0.41928 , 0.420744 , 0.000731282 , 0.00146325
0.869739 , 0.418329 , 0.417597 , 0.419061 , 0.000731726 , 0.00146413
0.873747 , 0.416652 , 0.415919 , 0.417384 , 0.000732155 , 0.00146498
0.877756 , 0.414982 , 0.414249 , 0.415715 , 0.000732568 , 0.00146581
0.881764 , 0.413319 , 0.412585 , 0.414052 , 0.000732967 , 0.0014666
0.885772 , 0.411663 , 0.410929 , 0.412396 , 0.00073335 , 0.00146736
0.88978 , 0.410013 , 0.409278 , 0.410746 , 0.000733719 , 0.00146809
0.893788 , 0.408369 , 0.407635 , 0.409103 , 0.000734073 , 0.00146879
0.897796 , 0.406732 , 0.405997 , 0.407467 , 0.000734412 , 0.00146947
0.901804 , 0.405102 , 0.404367 , 0.405837 , 0.000734737 , 0.00147011
0.905812 , 0.403479 , 0.402743 , 0.404214 , 0.000735048 , 0.00147073
0.90982 , 0.401861 , 0.401126 , 0.402597 , 0.000735344 , 0.00147131
0.913828 , 0.400251 , 0.399515 , 0.400986 , 0.000735626 , 0.00147187
0.917836 , 0.398647 , 0.39791 , 0.399383 , 0.000735894 , 0.0014724
0.921844 , 0.397049 , 0.396312 , 0.397785 , 0.000736148 , 0.0014729
0.925852 , 0.395457 , 0.39472 , 0.396194 , 0.000736389 , 0.00147338
0.92986 , 0.393872 , 0.393135 , 0.394609 , 0.000736615 , 0.00147383
0.933868 , 0.392294 , 0.391556 , 0.393031 , 0.000736828 , 0.00147425
0.937876 , 0.390721 , 0.389984 , 0.391459 , 0.000737028 , 0.00147464
0.941884 , 0.389155 , 0.388418 , 0.389893 , 0.000737214 , 0.00147501
0.945892 , 0.387596 , 0.386858 , 0.388333 , 0.000737386 , 0.00147535
0.9499 , 0.386042 , 0.385304 , 0.38678 , 0.000737546 , 0.00147566
0.953908 , 0.384495 , 0.383757 , 0.385233 , 0.000737692 , 0.00147595
